url,status,pageType,schemaCount,validSchemaCount,invalidSchemaCount,schemaTypes,schemaSources,schemaSourceNames,schemaSourceConfidence,hasProduct,hasProductGroup,hasOffer,hasFAQPage,hasCollectionPage,hasItemList,hasArticle,hasBlogPosting,hasBreadcrumbList,hasOrganization,hasWebSite
https://triprindia.com/,200,home,1,1,0,ProductGroup,shopify_theme,Shopify theme structured data,medium,false,true,true,false,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-mens-printed-vest-joker,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-mens-printed-vest-hangover,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-mens-printed-vest-1,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-mens-printed-vest-2,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-mens-printed-vest-3,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-mens-short-2,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-shorts-under-200-color-block-grey,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-printed-men-black-regular-shorts,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-printed-men-blue-regular-shorts,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-red-printed-shorts,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-full-sleeve-men-travel-hoodie-jacket-black-grey,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/black-printed-men-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/dark-blue-men-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/grey-printed-men-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/red-printed-men-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-pack-of-2-black-grey,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-black,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-green,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-navy-blue,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-grey-1,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-solid-with-bottom-cuffed-men-maroon-track-pant,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-beach-shorts-printed-black,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-beach-shorts-printed-grey,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/olive-green-mens-shorts-printed,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-outdoor-shorts-red-printed,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-combo-of-black-white-olive-green,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-combo-of-black-navyblue-olive-green,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-men-vest-combo-of-black-red-navyblue,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/printed-vest-combo-pack-of-3-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/tripr-solid-men-black-grey-track-pants-3,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/full-sleeve-black-travel-jacket,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/full-sleeve-maroon-unisex-travel-jacket,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/full-sleeve-olive-unisex-travel-jacket,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/full-sleeve-navy-blue-unisex-travel-jacket,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/full-sleeve-grey-unisex-travel-jacket,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/star-printed-black-jacket-1,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/words-printed-cargo-pant-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/sports-oversized-mens-tshirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/high-neck-black-half-sleeve-zip-tshirt-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/white-short-sleeve-half-zip-high-neck-tshirts-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-t-shirts-under-200-150-300,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/oversized-tshirt-men-under-300-printed-red,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/striped-vest-navy-maroon-sleeveless,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-navy-red-striped-sleeveless-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-white-navy-striped-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-navy-yellow-striped-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-sleeveless-grey-printed-vest,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-solid-full-sleeve-maroon-tshirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-solid-full-hand-olive-green-tshirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-white-high-neck-full-hand-tshirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-high-neck-t-shirt-beige,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/oversized-tshirt-under-500,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-oversized-tshirt-under-400,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/high-neck-half-sleeve-brown-t-shirt-for-mens,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/navy-blue-high-collar-t-shirt-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mandarin-collar-t-shirt-for-mens-d145-black,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-zip-half-sleeve-white-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-zip-neck-half-sleeve-t-shirt-green,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-zip-neck-half-sleeve-maroon-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-zip-neck-navy-blue-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/t-shirt-for-mens-45,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/t-shirt-for-mens-4,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-slim-fit-beige-shorts,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-regular-brown-black-shorts,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-slim-fit-printed-shorts,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/olivegreen-black-cargo-jogger-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/black-cargo-pant-for-men-under-500,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/solid-black-cargo-pant-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-track-pants-combo-under-200,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/mens-plain-grey-track-pant,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/beige-cotton-track-pant-for-men,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-olive-green-cotton-joggers,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/oversized-tshirt-under-200-rs,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-high-neck-maroon-half-sleeve-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/ti-ogrhn-d144,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-high-neck-darkgrey-half-sleeve-zip-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/men-solid-henley-neck-cotton-blend-beige-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
https://triprindia.com/products/full-sleeve-men-solid-high-neck-cotton-blend-black-t-shirt,200,product,2,2,0,ProductGroup|FAQPage,shopify_theme|unknown,Shopify theme structured data|Unknown JSON-LD source,medium|low,false,true,true,true,false,false,false,false,false,false,false
